Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
5;116;66;0.000;;-16.22;0.13;-15.37;0.09;19.78;0.50;Beam | 1 - IPE 500 | L : 1.650 m
5;116;65;1.650;;-16.36;0.11;-16.86;0.09;-6.81;0.29;Beam | 1 - IPE 500 | L : 1.650 m
5;117;65;0.000;;-16.68;0.20;-20.07;0.11;-6.85;0.29;Beam | 1 - IPE 500 | L : 1.650 m
5;117;64;1.650;;-16.83;0.15;-21.55;0.10;-41.19;0.06;Beam | 1 - IPE 500 | L : 1.650 m
5;118;64;0.000;;-17.15;0.23;-24.76;0.12;-41.23;0.06;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;;-17.32;0.15;-26.23;0.10;-83.29;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;87;35;0.150;N;-14.59;0.26;-1.29;0.06;51.25;-0.57;Beam | 1 - IPE 500 | L : 0.150 m
5;118;37;1.650;N;-17.32;0.15;-26.23;0.10;-83.29;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
5;86;34;0.075;V_y;-15.90;0.29;12.08;0.05;21.24;0.50;Beam | 1 - IPE 500 | L : 0.075 m
5;32;36;0.000;V_y;-15.90;-0.29;-12.09;-0.05;20.73;0.50;Beam | 1 - IPE 500 | L : 0.075 m
5;29;33;0.000;V_z;-17.32;-0.15;26.21;-0.10;-82.22;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;V_z;-17.32;0.15;-26.23;0.10;-83.29;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
5;118;64;0.000;M_T;-17.15;0.23;-24.76;0.12;-41.23;0.06;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;M_T;-17.14;-0.23;24.74;-0.12;-40.19;0.06;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;M_y;-14.81;0.24;0.88;0.05;51.50;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;M_y;-17.32;0.15;-26.23;0.10;-83.29;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
5;32;66;0.075;M_z;-15.91;-0.29;-12.16;-0.05;19.82;0.52;Beam | 1 - IPE 500 | L : 0.075 m
5;31;35;0.000;M_z;-14.59;-0.26;1.27;-0.05;51.25;-0.57;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-14.59;0.29;26.21;0.12;51.50;0.52;
5;;;;;-17.32;-0.29;-26.23;-0.12;-83.29;-0.57;
;;;;;;;;;;;
6;Obergurt;;;;;;;;;;
6;35;40;0.000;;3.48;-0.93;1.84;0.04;-0.50;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
6;35;116;1.650;;3.52;-0.24;1.43;0.03;2.21;1.12;Beam | 3 - HEA 140 | L : 1.650 m
6;214;116;0.000;;3.68;-0.55;-0.17;-0.02;2.18;1.12;Beam | 3 - HEA 140 | L : 1.650 m
6;214;;0.612;;3.69;0.05;-0.32;-0.02;2.03;1.29;Beam | 3 - HEA 140 | L : 1.650 m
6;214;;0.825;;3.70;0.28;-0.37;-0.02;1.95;1.26;Beam | 3 - HEA 140 | L : 1.650 m
6;214;;0.825;;3.70;0.28;-0.37;-0.02;1.95;1.26;Beam | 3 - HEA 140 | L : 1.650 m
6;214;118;1.650;;3.72;1.00;-0.58;-0.02;1.56;0.71;Beam | 3 - HEA 140 | L : 1.650 m
6;215;118;0.000;;3.88;0.80;-2.18;-0.05;1.53;0.71;Beam | 3 - HEA 140 | L : 1.650 m
6;215;119;1.650;;3.92;1.44;-2.57;-0.05;-2.39;-1.29;Beam | 3 - HEA 140 | L : 1.650 m
6;216;119;0.000;;4.08;0.34;-4.18;-0.26;-2.42;-1.29;Beam | 3 - HEA 140 | L : 0.075 m
6;216;;0.037;;4.08;0.35;-4.19;-0.26;-2.57;-1.31;Beam | 3 - HEA 140 | L : 0.075 m
6;216;;0.037;;4.08;0.35;-4.19;-0.26;-2.57;-1.31;Beam | 3 - HEA 140 | L : 0.075 m
6;216;41;0.075;;4.08;0.36;-4.20;-0.26;-2.73;-1.32;Beam | 3 - HEA 140 | L : 0.075 m
6;36;41;0.000;;2.23;-1.30;2.51;0.04;-3.07;-1.33;Beam | 3 - HEA 140 | L : 1.575 m
6;36;120;1.575;;2.27;-0.65;2.14;0.04;0.59;0.39;Beam | 3 - HEA 140 | L : 1.575 m
6;217;120;0.000;;2.43;-0.81;0.54;0.01;0.56;0.39;Beam | 3 - HEA 140 | L : 1.650 m
6;217;;0.688;;2.45;-0.15;0.37;0.01;0.87;0.73;Beam | 3 - HEA 140 | L : 1.650 m
6;217;121;1.650;;2.47;0.76;0.13;0.01;1.11;0.40;Beam | 3 - HEA 140 | L : 1.650 m
6;218;121;0.000;;2.63;0.63;-1.47;-0.02;1.08;0.40;Beam | 3 - HEA 140 | L : 1.650 m
6;218;122;1.650;;2.67;1.30;-1.87;-0.02;-1.67;-1.34;Beam | 3 - HEA 140 | L : 1.650 m
6;219;122;0.000;;2.77;1.11;-2.89;-0.05;-1.69;-1.34;Beam | 3 - HEA 140 | L : 0.150 m
6;219;42;0.150;;2.78;1.12;-2.92;-0.05;-2.12;-1.51;Beam | 3 - HEA 140 | L : 0.150 m
6;37;42;0.000;;4.05;-1.14;2.95;0.05;-2.06;-1.57;Beam | 3 - HEA 140 | L : 0.150 m
6;37;134;0.150;;4.04;-1.13;2.91;0.05;-1.62;-1.40;Beam | 3 - HEA 140 | L : 0.150 m
6;220;134;0.000;;3.94;-1.32;1.90;0.01;-1.60;-1.40;Beam | 3 - HEA 140 | L : 1.650 m
6;220;133;1.650;;3.90;-0.65;1.50;0.01;1.20;0.38;Beam | 3 - HEA 140 | L : 1.650 m
6;221;133;0.000;;3.74;-0.77;-0.11;-0.01;1.23;0.38;Beam | 3 - HEA 140 | L : 1.650 m
6;221;;0.962;;3.72;0.13;-0.34;-0.01;1.01;0.72;Beam | 3 - HEA 140 | L : 1.650 m
6;221;132;1.650;;3.70;0.80;-0.51;-0.01;0.72;0.39;Beam | 3 - HEA 140 | L : 1.650 m
6;222;132;0.000;;3.54;0.64;-2.11;-0.04;0.75;0.39;Beam | 3 - HEA 140 | L : 1.575 m
6;222;43;1.575;;3.50;1.29;-2.49;-0.04;-2.87;-1.30;Beam | 3 - HEA 140 | L : 1.575 m
6;38;43;0.000;;4.15;-0.40;4.31;0.25;-3.09;-1.38;Beam | 3 - HEA 140 | L : 0.075 m
6;38;;0.037;;4.15;-0.39;4.30;0.25;-2.93;-1.36;Beam | 3 - HEA 140 | L : 0.075 m
6;38;;0.037;;4.15;-0.39;4.30;0.25;-2.93;-1.36;Beam | 3 - HEA 140 | L : 0.075 m
6;38;131;0.075;;4.15;-0.38;4.30;0.25;-2.77;-1.34;Beam | 3 - HEA 140 | L : 0.075 m
6;223;131;0.000;;3.99;-1.46;2.69;0.05;-2.75;-1.34;Beam | 3 - HEA 140 | L : 1.650 m
6;223;130;1.650;;3.95;-0.81;2.30;0.05;1.36;0.69;Beam | 3 - HEA 140 | L : 1.650 m
6;224;130;0.000;;3.78;-1.01;0.69;0.02;1.39;0.69;Beam | 3 - HEA 140 | L : 1.650 m
6;224;;0.825;;3.76;-0.29;0.49;0.02;1.88;1.25;Beam | 3 - HEA 140 | L : 1.650 m
6;224;;0.825;;3.76;-0.29;0.49;0.02;1.88;1.25;Beam | 3 - HEA 140 | L : 1.650 m
6;224;;1.038;;3.76;-0.06;0.44;0.02;1.98;1.28;Beam | 3 - HEA 140 | L : 1.650 m
6;224;129;1.650;;3.74;0.54;0.28;0.02;2.20;1.12;Beam | 3 - HEA 140 | L : 1.650 m
6;225;129;0.000;;3.58;0.21;-1.32;-0.04;2.23;1.12;Beam | 3 - HEA 140 | L : 1.650 m
6;225;44;1.650;;3.55;0.90;-1.72;-0.04;-0.28;0.03;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;38;43;0.000;N;4.15;-0.40;4.31;0.25;-3.09;-1.38;Beam | 3 - HEA 140 | L : 0.075 m
6;36;41;0.000;N;2.23;-1.30;2.51;0.04;-3.07;-1.33;Beam | 3 - HEA 140 | L : 1.575 m
6;215;119;1.650;V_y;3.92;1.44;-2.57;-0.05;-2.39;-1.29;Beam | 3 - HEA 140 | L : 1.650 m
6;223;131;0.000;V_y;3.99;-1.46;2.69;0.05;-2.75;-1.34;Beam | 3 - HEA 140 | L : 1.650 m
6;38;43;0.000;V_z;4.15;-0.40;4.31;0.25;-3.09;-1.38;Beam | 3 - HEA 140 | L : 0.075 m
6;216;41;0.075;V_z;4.08;0.36;-4.20;-0.26;-2.73;-1.32;Beam | 3 - HEA 140 | L : 0.075 m
6;38;131;0.075;M_T;4.15;-0.38;4.30;0.25;-2.77;-1.34;Beam | 3 - HEA 140 | L : 0.075 m
6;216;119;0.000;M_T;4.08;0.34;-4.18;-0.26;-2.42;-1.29;Beam | 3 - HEA 140 | L : 0.075 m
6;225;129;0.000;M_y;3.58;0.21;-1.32;-0.04;2.23;1.12;Beam | 3 - HEA 140 | L : 1.650 m
6;38;43;0.000;M_y;4.15;-0.40;4.31;0.25;-3.09;-1.38;Beam | 3 - HEA 140 | L : 0.075 m
6;214;;0.612;M_z;3.69;0.05;-0.32;-0.02;2.03;1.29;Beam | 3 - HEA 140 | L : 1.650 m
6;37;42;0.000;M_z;4.05;-1.14;2.95;0.05;-2.06;-1.57;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;;4.15;1.44;4.31;0.25;2.23;1.29;
6;;;;;2.23;-1.46;-4.20;-0.26;-3.09;-1.57;
;;;;;;;;;;;
21;174,148,101,90,200 | Continuous Members;;;;;;;;;;
21;174;139;0.000;;0.09;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;111;5.000;;0.09;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;148;111;0.000;;-0.07;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;148;83;5.000;;-0.07;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;101;83;0.000;;-0.16;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;101;55;5.000;;-0.16;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;55;0.000;;-0.23;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;49;5.000;;-0.23;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;49;0.000;;-0.29;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;116;5.000;;-0.29;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;174;139;0.000;N;0.09;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;;2.500;N;-0.30;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;49;5.000;V_u;-0.23;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;49;0.000;V_u;-0.29;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;49;0.000;V_v;-0.29;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;116;5.000;V_v;-0.29;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;;4.000;M_T;0.09;0.10;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;;1.000;M_T;-0.29;-0.11;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;;2.500;M_u;-0.30;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;139;0.000;M_u;0.09;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;;2.500;M_v;-0.24;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;111;5.000;M_v;0.09;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.09;0.18;1.60;0.01;2.00;0.22;
21;;;;;-0.30;-0.18;-1.60;-0.01;0.00;0.00;
;;;;;;;;;;;
22;175,149,108,92,201 | Continuous Members;;;;;;;;;;
22;175;2;0.000;;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;12;5.000;;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;12;0.000;;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;19;5.000;;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;108;19;0.000;;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;108;26;5.000;;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;92;26;0.000;;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;92;33;5.000;;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;33;0.000;;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;40;5.000;;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;175;2;0.000;N;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;;2.500;N;0.00;0.00;0.00;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;40;5.000;V_u;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;12;0.000;V_u;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;2;0.000;V_v;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;19;5.000;V_v;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;;4.000;M_T;0.00;0.06;-0.53;0.00;0.71;0.08;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;;1.000;M_T;0.00;-0.06;0.53;0.00;0.71;0.08;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;;2.500;M_u;0.00;0.00;0.00;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;33;0.000;M_u;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;;2.500;M_v;0.00;0.00;0.00;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;40;5.000;M_v;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.00;0.10;0.88;0.00;1.11;0.12;
22;;;;;0.00;-0.10;-0.88;0.00;0.00;0.00;
;;;;;;;;;;;
23;176,150,124,93,202 | Continuous Members;;;;;;;;;;
23;176;140;0.000;;0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;112;5.000;;0.10;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;150;112;0.000;;0.03;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;150;84;5.000;;0.03;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;124;84;0.000;;-0.04;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;124;57;5.000;;-0.04;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;57;0.000;;-0.12;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;50;5.000;;-0.12;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;50;0.000;;-0.19;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;118;5.000;;-0.19;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;176;140;0.000;N;0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;;2.500;N;-0.20;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;50;5.000;V_u;-0.12;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;50;0.000;V_u;-0.19;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;50;0.000;V_v;-0.19;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;118;5.000;V_v;-0.19;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;;4.000;M_T;-0.19;0.10;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;;1.000;M_T;0.10;-0.10;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;;2.500;M_u;-0.20;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;140;0.000;M_u;0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;;2.500;M_v;-0.12;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;50;0.000;M_v;-0.19;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.10;0.18;1.60;0.01;2.00;0.22;
23;;;;;-0.20;-0.18;-1.60;-0.01;0.00;0.00;
;;;;;;;;;;;
24;177,151,125,95,203 | Continuous Members;;;;;;;;;;
24;177;141;0.000;;0.42;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;113;5.000;;0.41;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;151;113;0.000;;0.04;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;151;85;5.000;;0.04;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;125;85;0.000;;-0.33;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;125;58;5.000;;-0.33;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;58;0.000;;-0.71;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;51;5.000;;-0.71;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;51;0.000;;-1.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;119;5.000;;-1.10;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;177;141;0.000;N;0.42;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;;2.000;N;-1.11;-0.04;0.32;0.00;1.93;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;51;5.000;V_u;-0.71;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;51;0.000;V_u;-1.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;51;0.000;V_v;-1.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;119;5.000;V_v;-1.10;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;;4.000;M_T;-1.10;0.11;-0.96;0.01;1.28;0.15;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;;1.000;M_T;-0.71;-0.11;0.96;-0.01;1.28;0.15;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;;2.500;M_u;-1.11;0.00;0.00;0.00;2.01;0.23;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;141;0.000;M_u;0.42;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;;2.500;M_v;-1.11;0.00;0.00;0.00;2.01;0.23;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;113;5.000;M_v;0.41;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.42;0.18;1.60;0.01;2.01;0.23;
24;;;;;-1.11;-0.18;-1.60;-0.01;0.00;0.00;
;;;;;;;;;;;
25;178,152,126,97,204 | Continuous Members;;;;;;;;;;
25;178;142;0.000;;0.07;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;114;5.000;;0.07;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;152;114;0.000;;0.01;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;152;86;5.000;;0.01;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;126;86;0.000;;-0.05;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;126;59;5.000;;-0.06;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;59;0.000;;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;54;5.000;;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;54;0.000;;-0.16;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;120;5.000;;-0.15;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;178;142;0.000;N;0.07;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;;2.000;N;-0.16;-0.04;0.32;0.00;1.92;0.21;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;54;5.000;V_u;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;54;0.000;V_u;-0.16;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;54;0.000;V_v;-0.16;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;120;5.000;V_v;-0.15;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;;4.000;M_T;-0.15;0.11;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;;1.000;M_T;0.07;-0.10;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;;2.500;M_u;-0.16;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;142;0.000;M_u;0.07;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;;2.500;M_v;-0.11;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
25;152;114;0.000;M_v;0.01;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.07;0.18;1.60;0.01;2.00;0.22;
25;;;;;-0.16;-0.18;-1.60;-0.01;0.00;0.00;
;;;;;;;;;;;
26;179,153,127,99,205 | Continuous Members;;;;;;;;;;
26;179;143;0.000;;0.04;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;179;115;5.000;;0.03;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;153;115;0.000;;-0.02;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;153;87;5.000;;-0.02;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;127;87;0.000;;-0.07;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;127;60;5.000;;-0.07;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;99;60;0.000;;-0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;99;53;5.000;;-0.10;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;53;0.000;;-0.13;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;121;5.000;;-0.12;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;179;143;0.000;N;0.04;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;;1.500;N;-0.13;-0.07;0.64;-0.01;1.68;0.18;Beam | 4 - Z 232Z23 | L : 5.000 m
26;99;53;5.000;V_u;-0.10;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;53;0.000;V_u;-0.13;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;53;0.000;V_v;-0.13;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;121;5.000;V_v;-0.12;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;;4.000;M_T;-0.12;0.10;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
26;179;;1.000;M_T;0.03;-0.10;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;;2.500;M_u;-0.13;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
26;179;143;0.000;M_u;0.04;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;99;;2.500;M_v;-0.11;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
26;153;115;0.000;M_v;-0.02;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.04;0.17;1.60;0.01;2.00;0.22;
26;;;;;-0.13;-0.17;-1.60;-0.01;0.00;0.00;
;;;;;;;;;;;
27;206,102,128,154,180 | Continuous Members;;;;;;;;;;
