Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
3;3;0.000;φ_y;0.6;-0.5;-0.3;0.1;-1.1;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.260;φ_y;1.0;-0.5;-0.8;0.4;4.6;-0.6;-0.7;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_z;0.6;-0.5;-0.3;0.1;-1.1;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.181;φ_z;0.9;-0.5;-0.7;0.3;4.3;-0.6;-0.7;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;1.2;-0.5;-0.3;0.6;6.1;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;0.5;-0.5;-1.0;0.0;-1.1;-0.6;-0.7;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;0.5;-0.5;-0.2;0.1;0.0;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;0.6;-0.5;-0.2;0.1;1.2;-0.2;-0.7;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;0.6;-0.5;-0.2;0.1;1.2;-0.2;-0.7;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;0.6;-0.5;-0.3;0.1;2.4;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;u_x;0.5;-0.5;-0.2;0.1;0.0;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_x;0.6;-0.5;-0.3;0.1;2.4;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_y;0.5;-0.5;-0.2;0.1;0.0;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_y;0.6;-0.5;-0.3;0.1;2.4;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_z;0.6;-0.5;-0.3;0.1;2.4;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_z;0.5;-0.5;-0.2;0.1;0.0;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_x;0.6;-0.5;-0.3;0.1;2.4;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_x;0.5;-0.5;-0.2;0.1;0.0;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_y;0.5;-0.5;-0.2;0.1;0.0;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_y;0.6;-0.5;-0.3;0.1;2.4;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_z;0.5;-0.5;-0.2;0.1;0.0;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_z;0.6;-0.5;-0.3;0.1;2.4;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;0.6;-0.5;-0.2;0.1;2.4;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;0.5;-0.5;-0.3;0.1;0.0;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;0.8;-0.5;-0.6;0.1;-2.0;0.1;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;0.8;-0.5;-0.6;0.1;0.8;0.0;-0.7;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;0.8;-0.5;-0.6;0.1;0.8;0.0;-0.7;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.8;-0.5;-0.6;0.1;3.6;-0.1;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;u_x;0.8;-0.5;-0.6;0.1;-2.0;0.1;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_x;0.8;-0.5;-0.6;0.1;3.6;-0.1;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_y;0.8;-0.5;-0.6;0.1;-2.0;0.1;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_y;0.8;-0.5;-0.6;0.1;3.6;-0.1;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_z;0.8;-0.5;-0.6;0.1;3.6;-0.1;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_z;0.8;-0.5;-0.6;0.1;-2.0;0.1;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_x;0.8;-0.5;-0.6;0.1;3.6;-0.1;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_x;0.8;-0.5;-0.6;0.1;-2.0;0.1;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_y;0.8;-0.5;-0.6;0.1;-2.0;0.1;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_y;0.8;-0.5;-0.6;0.1;3.6;-0.1;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_z;0.8;-0.5;-0.6;0.1;-2.0;0.1;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_z;0.8;-0.5;-0.6;0.1;3.6;-0.1;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.8;-0.5;-0.6;0.1;3.6;0.1;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.8;-0.5;-0.6;0.1;-2.0;-0.1;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;0.7;-4.6;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;0.7;-4.6;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;5.3;0.0;-5.2;-0.8;-1.9;0.2;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;5.3;0.0;-5.2;-0.8;-1.9;0.2;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;5.6;0.0;-5.5;-0.8;-2.2;0.1;-0.7;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.190;;5.5;0.0;-5.5;-0.8;-2.7;-0.1;0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.6;0.0;-0.2;-0.5;-5.0;0.1;4.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.6;0.0;-0.2;-0.5;-5.0;0.1;4.0;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.7;-4.6;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_x;0.6;0.0;-0.2;-0.5;-5.0;0.1;4.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_y;0.0;0.0;0.0;0.0;0.0;0.7;-4.6;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_y;5.6;0.0;-5.6;-0.8;-2.5;0.0;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_z;0.0;0.0;0.0;0.0;0.0;0.7;-4.6;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_z;5.6;0.0;-5.6;-0.8;-2.5;0.0;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.7;-4.6;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_x;0.6;0.0;-0.2;-0.5;-5.0;0.1;4.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;0.7;-4.6;Beam | 2 - HEA 160 | L : 4.000 m
6;;3.000;φ_y;3.9;0.0;-3.9;-0.6;-3.8;-0.2;3.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_z;0.6;0.0;-0.2;-0.5;-5.0;0.1;4.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;0.7;-4.6;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;5.6;0.0;0.0;0.0;0.0;0.7;4.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;-5.6;-0.8;-5.0;-0.2;-4.6;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-2.2;0.3;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-2.2;0.3;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;2.9;0.0;0.3;2.9;0.0;-0.7;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;3.1;0.0;0.3;3.1;0.0;0.0;-0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.4;-0.1;-0.3;0.1;0.0;1.9;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.4;-0.1;-0.3;0.1;0.0;1.9;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;8;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-2.2;0.3;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_x;0.4;-0.1;-0.3;0.1;0.0;1.9;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;u_y;3.1;0.0;0.3;3.0;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_y;0.4;-0.1;-0.3;0.1;0.0;1.9;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;u_z;3.1;0.0;0.3;3.1;0.0;0.0;-0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-2.2;0.3;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.2;0.3;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.2;0.3;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_y;0.4;-0.1;-0.3;0.1;0.0;1.9;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-2.2;0.3;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-2.2;0.3;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_z;0.4;-0.1;-0.3;0.1;0.0;1.9;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;3.1;0.0;0.3;3.1;0.0;1.9;0.3;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;-0.1;-0.3;0.0;0.0;-2.2;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-3.9;0.2;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-3.9;0.2;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;6.0;0.0;0.2;6.0;0.0;-0.5;-0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.6;-0.1;-0.5;0.2;0.0;3.5;-0.4;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.6;-0.1;-0.5;0.2;0.0;3.5;-0.4;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-3.9;0.2;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_x;0.6;-0.1;-0.5;0.2;0.0;3.5;-0.4;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.000;u_y;5.8;0.0;0.2;5.8;0.0;-1.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_y;0.6;-0.1;-0.5;0.2;0.0;3.5;-0.4;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;u_z;6.1;0.0;0.1;6.0;0.0;0.1;-0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-3.9;0.2;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-3.9;0.2;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-3.9;0.2;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_y;0.6;-0.1;-0.5;0.2;0.0;3.5;-0.4;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-3.9;0.2;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-3.9;0.2;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_z;0.6;-0.1;-0.5;0.2;0.0;3.5;-0.4;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;6.1;0.0;0.2;6.0;0.0;3.5;0.2;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.1;-0.5;0.0;0.0;-3.9;-0.4;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-3.5;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-3.5;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;4.7;0.0;0.1;4.7;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;4.9;0.0;0.0;4.9;0.0;0.1;-0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.6;-0.1;-0.5;0.2;0.0;3.1;-0.3;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.6;-0.1;-0.5;0.2;0.0;3.1;-0.3;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-3.5;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_x;0.6;-0.1;-0.5;0.2;0.0;3.1;-0.3;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.500;u_y;4.3;0.0;0.1;4.3;0.0;-1.6;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_y;0.6;-0.1;-0.5;0.2;0.0;3.1;-0.3;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;u_z;4.9;0.0;0.0;4.9;0.0;0.1;-0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-3.5;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-3.5;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-3.5;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_y;0.6;-0.1;-0.5;0.2;0.0;3.1;-0.3;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-3.5;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-3.5;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_z;0.6;-0.1;-0.5;0.2;0.0;3.1;-0.3;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.9;0.0;0.1;4.9;0.0;3.1;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-0.5;0.0;0.0;-3.5;-0.3;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;3.5;0.0;0.0;-3.5;0.0;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;3.5;0.0;0.0;-3.5;0.0;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;6.2;-0.1;0.0;-6.2;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;6.2;-0.1;0.0;-6.2;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_x;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_x;6.2;-0.1;0.0;-6.2;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_y;6.2;-0.1;0.0;-6.2;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_y;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_z;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_z;6.2;-0.1;0.0;-6.2;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_x;6.2;-0.1;0.0;-6.2;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_y;6.2;-0.1;0.0;-6.2;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_z;6.2;-0.1;0.0;-6.2;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;6.2;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-0.1;0.0;-6.2;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;6.2;-6.2;0.0;-0.5;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;6.4;-6.2;0.0;1.7;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;12;0.000;u_x;6.2;-6.2;0.0;-0.5;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_x;6.4;-6.2;0.0;1.7;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_y;6.4;-6.2;0.0;1.7;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_y;6.2;-6.2;0.0;-0.5;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_z;6.4;-6.2;0.0;1.7;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_z;6.2;-6.2;0.0;-0.5;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_x;6.4;-6.2;0.0;1.7;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_x;6.2;-6.2;0.0;-0.5;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_y;6.2;-6.2;0.0;-0.5;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_y;6.4;-6.2;0.0;1.7;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_z;6.2;-6.2;0.0;-0.5;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_z;6.4;-6.2;0.0;1.7;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;6.4;-6.2;0.0;1.7;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;6.2;-6.2;0.0;-0.5;0.0;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;12.8;-6.2;0.0;11.2;0.2;-2.9;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;16.7;-6.3;0.0;15.5;0.4;-2.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
