Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
1;1;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.0;1.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;φ_Z;0.8;-0.8;-0.1;0.0;1.7;-1.5;-2.6;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;3.1;0.0;0.0;0.0;1.7;1.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;;;;0.0;-2.0;-2.4;0.0;-2.0;-1.5;-2.6;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
2;2;0.000;;0.6;-0.5;0.3;0.0;1.7;-1.5;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;4.4;-0.2;-2.9;3.3;15.7;-1.4;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;139;1.650;u_X;4.4;-0.2;-2.9;3.3;15.7;-1.4;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_X;0.6;-0.5;0.3;0.0;1.7;-1.5;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_Y;0.6;-0.5;0.3;0.0;1.7;-1.5;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_Y;4.4;-0.2;-2.9;3.3;15.7;-1.4;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_Z;4.4;-0.2;-2.9;3.3;15.7;-1.4;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_Z;0.6;-0.5;0.3;0.0;1.7;-1.5;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_X;4.4;-0.2;-2.9;3.3;15.7;-1.4;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_X;0.6;-0.5;0.3;0.0;1.7;-1.5;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_Y;4.4;-0.2;-2.9;3.3;15.7;-1.4;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;φ_Y;2.3;-0.4;-1.6;1.7;8.7;-2.2;-2.9;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_Z;0.6;-0.5;0.3;0.0;1.7;-1.5;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;φ_Z;2.3;-0.4;-1.6;1.7;8.7;-2.2;-2.9;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;4.4;-0.2;0.3;3.3;15.7;-1.4;-2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;0.6;-0.5;-2.9;0.0;1.7;-2.2;-2.9;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;;
3;3;0.000;;0.6;-0.5;-0.3;0.1;-1.0;0.8;0.5;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.647;;0.7;-0.5;-0.4;0.3;1.8;-0.7;-0.7;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;1.7;-0.4;-1.0;1.3;6.0;-1.1;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;u_X;1.7;-0.4;-1.0;1.3;6.0;-1.1;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.315;u_X;0.6;-0.5;-0.3;0.1;0.4;-0.1;-0.1;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.197;u_Y;0.6;-0.5;-0.3;0.1;-0.2;0.2;0.1;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_Y;1.7;-0.4;-1.0;1.3;6.0;-1.1;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_Z;1.7;-0.4;-1.0;1.3;6.0;-1.1;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.197;u_Z;0.6;-0.5;-0.3;0.1;-0.2;0.2;0.1;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_X;1.7;-0.4;-1.0;1.3;6.0;-1.1;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_X;0.6;-0.5;-0.3;0.1;-1.0;0.8;0.5;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_Y;0.6;-0.5;-0.3;0.1;-1.0;0.8;0.5;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.260;φ_Y;1.3;-0.4;-0.8;1.0;4.6;-1.2;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_Z;0.6;-0.5;-0.3;0.1;-1.0;0.8;0.5;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_Z;1.7;-0.4;-1.0;1.3;6.0;-1.1;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;1.7;-0.4;-0.3;1.3;6.0;0.8;0.5;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;0.6;-0.5;-1.0;0.1;-1.0;-1.2;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;0.6;-0.5;-0.2;0.1;0.1;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;0.6;-0.5;-0.2;0.1;1.3;-0.2;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;0.6;-0.5;-0.2;0.1;1.3;-0.2;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;0.6;-0.6;-0.3;0.2;2.5;-0.4;-0.6;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;u_X;0.6;-0.5;-0.2;0.1;0.1;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_X;0.6;-0.6;-0.3;0.2;2.5;-0.4;-0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_Y;0.6;-0.5;-0.2;0.1;0.1;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_Y;0.6;-0.6;-0.3;0.2;2.5;-0.4;-0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_Z;0.6;-0.6;-0.3;0.2;2.5;-0.4;-0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_Z;0.6;-0.5;-0.2;0.1;0.1;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_X;0.6;-0.6;-0.3;0.2;2.5;-0.4;-0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_X;0.6;-0.5;-0.2;0.1;0.1;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_Y;0.6;-0.5;-0.2;0.1;0.1;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_Y;0.6;-0.6;-0.3;0.2;2.5;-0.4;-0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_Z;0.6;-0.5;-0.2;0.1;0.1;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_Z;0.6;-0.6;-0.3;0.2;2.5;-0.4;-0.6;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;0.6;-0.5;-0.2;0.2;2.5;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;0.6;-0.6;-0.3;0.1;0.1;-0.4;-0.6;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;0.8;-0.6;-0.6;0.1;-1.9;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;0.8;-0.6;-0.6;0.1;0.9;-0.2;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;0.8;-0.6;-0.6;0.1;0.9;-0.2;-0.6;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.9;-0.6;-0.6;0.1;3.7;-0.3;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;u_X;0.8;-0.6;-0.6;0.1;-1.9;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_X;0.9;-0.6;-0.6;0.1;3.7;-0.3;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Y;0.8;-0.6;-0.6;0.1;-1.9;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_Y;0.9;-0.6;-0.6;0.1;3.7;-0.3;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_Z;0.9;-0.6;-0.6;0.1;3.7;-0.3;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Z;0.8;-0.6;-0.6;0.1;-1.9;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_X;0.9;-0.6;-0.6;0.1;3.7;-0.3;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_X;0.8;-0.6;-0.6;0.1;-1.9;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Y;0.8;-0.6;-0.6;0.1;-1.9;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Y;0.9;-0.6;-0.6;0.1;3.7;-0.3;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Z;0.9;-0.6;-0.6;0.1;3.7;-0.3;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Z;0.8;-0.6;-0.6;0.1;-1.9;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.9;-0.6;-0.6;0.1;3.7;0.0;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.8;-0.6;-0.6;0.1;-1.9;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;-4.6;0.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;-4.6;0.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;5.3;-0.4;-5.3;0.0;-1.5;0.0;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;5.3;-0.4;-5.3;0.0;-1.5;0.0;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;5.5;-0.4;-5.5;0.0;-0.7;0.0;2.2;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.190;;5.5;-0.3;-5.5;0.0;0.8;-0.1;2.7;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.5;-0.5;-0.2;0.0;4.0;0.7;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.5;-0.5;-0.2;0.0;4.0;0.7;5.0;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_X;0.0;0.0;0.0;0.0;-4.6;0.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_X;0.5;-0.5;-0.2;0.0;4.0;0.7;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Y;0.0;0.0;0.0;0.0;-4.6;0.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_Y;5.6;-0.3;-5.6;0.0;0.2;-0.1;2.5;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_Z;0.5;-0.5;-0.2;0.0;4.0;0.7;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Z;0.0;0.0;0.0;0.0;-4.6;0.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_X;0.5;-0.5;-0.2;0.0;4.0;0.7;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_X;0.0;0.0;0.0;0.0;-4.6;0.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Y;0.5;-0.5;-0.2;0.0;4.0;0.7;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.190;φ_Y;5.5;-0.3;-5.5;0.0;0.8;-0.1;2.7;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Z;0.5;-0.5;-0.2;0.0;4.0;0.7;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Z;0.0;0.0;0.0;0.0;-4.6;0.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;5.6;0.0;0.0;0.0;4.0;0.7;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;-0.5;-5.6;0.0;-4.6;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;-2.2;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;-2.2;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;3.0;0.5;-2.9;0.0;-0.7;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;3.1;0.5;-3.1;0.1;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.4;-0.4;-0.1;0.1;1.9;0.6;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.4;-0.4;-0.1;0.1;1.9;0.6;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;;2.000;u_X;3.1;0.5;-3.1;0.1;-0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_X;0.4;-0.4;-0.1;0.1;1.9;0.6;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Y;0.0;0.0;0.0;0.0;-2.2;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;u_Y;3.1;0.5;-3.1;0.1;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_Z;0.4;-0.4;-0.1;0.1;1.9;0.6;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Z;0.0;0.0;0.0;0.0;-2.2;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_X;0.4;-0.4;-0.1;0.1;1.9;0.6;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_X;0.0;0.0;0.0;0.0;-2.2;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_Y;0.4;-0.4;-0.1;0.1;1.9;0.6;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Y;0.0;0.0;0.0;0.0;-2.2;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.2;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.2;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;3.1;0.5;0.0;0.1;1.9;0.6;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;-0.4;-3.1;0.0;-2.2;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;-3.9;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;-3.9;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;6.0;0.4;-6.0;0.0;-0.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.6;-0.6;-0.2;0.1;3.5;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.6;-0.6;-0.2;0.1;3.5;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;;2.000;u_X;5.9;0.4;-5.8;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_X;0.6;-0.6;-0.2;0.1;3.5;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Y;0.0;0.0;0.0;0.0;-3.9;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;u_Y;6.1;0.4;-6.1;0.0;0.1;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_Z;0.6;-0.6;-0.2;0.1;3.5;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Z;0.0;0.0;0.0;0.0;-3.9;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_X;0.6;-0.6;-0.2;0.1;3.5;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_X;0.0;0.0;0.0;0.0;-3.9;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_Y;0.6;-0.6;-0.2;0.1;3.5;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Y;0.0;0.0;0.0;0.0;-3.9;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.9;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.9;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;6.1;0.4;0.0;0.1;3.5;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.6;-6.1;0.0;-3.9;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;-3.5;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;-3.5;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;4.7;0.2;-4.7;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;4.9;0.2;-4.9;0.0;0.1;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.6;-0.6;-0.2;0.1;3.1;0.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.6;-0.6;-0.2;0.1;3.1;0.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;;1.738;u_X;4.7;0.2;-4.7;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_X;0.6;-0.6;-0.2;0.1;3.1;0.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Y;0.0;0.0;0.0;0.0;-3.5;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;u_Y;4.9;0.2;-4.9;0.0;0.1;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_Z;0.6;-0.6;-0.2;0.1;3.1;0.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Z;0.0;0.0;0.0;0.0;-3.5;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_X;0.6;-0.6;-0.2;0.1;3.1;0.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_X;0.0;0.0;0.0;0.0;-3.5;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_Y;0.6;-0.6;-0.2;0.1;3.1;0.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Y;0.0;0.0;0.0;0.0;-3.5;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.5;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.5;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.9;0.2;0.0;0.1;3.1;0.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.6;-4.9;0.0;-3.5;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;3.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;3.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;4.5;-4.5;0.0;0.0;0.0;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;4.5;-4.5;0.0;0.0;0.0;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_X;0.0;0.0;0.0;0.0;0.0;3.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.500;u_X;7.5;-7.5;0.0;0.1;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Y;0.0;0.0;0.0;0.0;0.0;3.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.500;u_Y;6.7;-6.7;0.0;0.1;0.0;1.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Z;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Z;0.0;0.0;0.0;0.0;0.0;3.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_X;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_X;0.0;0.0;0.0;0.0;0.0;3.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Y;0.0;0.0;0.0;0.0;0.0;3.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Y;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Z;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Z;0.0;0.0;0.0;0.0;0.0;3.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;7.5;0.0;0.0;0.1;0.0;3.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-7.5;0.0;0.0;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;8.2;-6.9;0.0;4.3;0.1;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;u_X;8.2;-6.9;0.0;4.3;0.1;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_X;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Y;8.2;-6.9;0.0;4.3;0.1;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Y;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Z;8.2;-6.9;0.0;4.3;0.1;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Z;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_X;8.2;-6.9;0.0;4.3;0.1;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_X;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Y;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Y;8.2;-6.9;0.0;4.3;0.1;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Z;7.3;-7.3;0.0;0.1;0.0;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Z;8.2;-6.9;0.0;4.3;0.1;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;8.2;-6.9;0.0;4.3;0.1;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;7.3;-7.3;0.0;0.1;0.0;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;20.5;-5.5;0.0;19.8;0.2;-4.6;0.0;Beam | 1 - IPE 500 | L : 1.575 m
