Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
Total;;;;-0.03;0.00;0.09;-0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-0.03;0.00;0.08;-0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-0.03;0.00;0.02;0.4;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-0.03;0.00;0.02;0.5;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;ε_x;-0.03;0.00;0.02;0.4;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;ε_x;-0.03;0.00;0.02;0.5;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;γ_xy;-0.03;0.00;0.02;0.5;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;γ_xy;-0.03;0.00;0.02;0.4;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;γ_xz;-0.03;0.00;0.02;0.4;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;γ_xz;-0.03;0.00;0.02;0.5;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;κ_x;-0.03;0.00;0.02;0.5;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;κ_x;-0.03;0.00;0.02;0.4;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;κ_y;-0.03;0.00;0.02;0.5;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;κ_y;-0.03;0.00;0.02;0.4;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;κ_z;-0.03;0.00;0.02;0.4;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;κ_z;-0.03;0.00;0.02;0.5;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-0.03;0.00;0.02;0.5;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
13;;;;-0.03;0.00;0.02;0.4;1.4;0.1;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
14;15;0.000;;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
Extremes;15;0.000;ε_x;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;ε_x;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;γ_xy;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;γ_xy;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;γ_xz;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;γ_xz;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;κ_x;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;κ_x;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;κ_y;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;κ_y;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;κ_z;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;κ_z;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
Total;;;;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
14;;;;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
;;;;;;;;;;
15;17;0.000;;-0.04;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;;-0.04;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;;1.500;;-0.04;0.00;0.16;0.5;1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;;1.500;;-0.04;0.00;0.16;0.5;1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;;-0.04;0.00;0.15;1.3;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;;-0.04;0.00;0.15;1.3;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;16;4.000;ε_x;-0.04;0.00;0.15;1.3;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;ε_x;-0.04;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;γ_xy;-0.04;0.00;0.15;1.3;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;γ_xy;-0.04;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;γ_xz;-0.04;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;γ_xz;-0.04;0.00;0.15;1.3;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;κ_x;-0.04;0.00;0.15;1.3;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;κ_x;-0.04;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;16;4.000;κ_y;-0.04;0.00;0.15;1.3;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;κ_y;-0.04;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;;3.000;κ_z;-0.04;0.00;0.15;1.0;1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;17;0.000;κ_z;-0.04;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-0.04;0.00;0.18;1.3;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
15;;;;-0.04;0.00;0.15;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
16;18;0.000;;-0.05;0.00;-0.17;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;;-0.05;0.00;-0.17;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;1.500;;-0.05;0.00;-0.17;-0.4;-1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;1.500;;-0.05;0.00;-0.17;-0.4;-1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;;-0.04;0.00;-0.16;-1.2;-2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;;-0.04;0.00;-0.16;-1.2;-2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;19;4.000;ε_x;-0.04;0.00;-0.16;-1.2;-2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;ε_x;-0.05;0.00;-0.17;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;γ_xy;-0.04;0.00;-0.16;-1.2;-2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;γ_xy;-0.05;0.00;-0.17;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;3.333;γ_xz;-0.04;0.00;-0.16;-1.0;-2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;γ_xz;-0.05;0.00;-0.17;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;κ_x;-0.05;0.00;-0.17;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;κ_x;-0.04;0.00;-0.16;-1.2;-2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;κ_y;-0.05;0.00;-0.17;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;19;4.000;κ_y;-0.04;0.00;-0.16;-1.2;-2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;3.000;κ_z;-0.04;0.00;-0.16;-0.9;-1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;18;0.000;κ_z;-0.05;0.00;-0.17;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
16;;;;-0.05;0.00;-0.17;-1.2;-2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
17;19;0.000;;-0.03;0.00;0.21;0.6;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;;-0.03;0.00;0.20;1.5;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;83;1.650;ε_x;-0.03;0.00;0.20;1.5;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;ε_x;-0.03;0.00;0.21;0.6;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;γ_xy;-0.03;0.00;0.20;1.5;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;γ_xy;-0.03;0.00;0.21;0.6;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;γ_xz;-0.03;0.00;0.21;0.6;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;γ_xz;-0.03;0.00;0.20;1.5;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;κ_x;-0.03;0.00;0.20;1.5;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;κ_x;-0.03;0.00;0.21;0.6;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;83;1.650;κ_y;-0.03;0.00;0.20;1.5;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;κ_y;-0.03;0.00;0.21;0.6;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
17;;1.031;κ_z;-0.03;0.00;0.21;1.1;-1.7;0.1;Beam | 1 - IPE 500 | L : 1.650 m
17;19;0.000;κ_z;-0.03;0.00;0.21;0.6;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.03;0.00;0.21;1.5;-1.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
17;;;;-0.03;0.00;0.20;0.6;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
18;20;0.000;;-0.02;0.00;0.09;-0.4;0.7;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;;-0.02;0.00;0.09;-0.4;1.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;86;1.575;ε_x;-0.02;0.00;0.09;-0.4;1.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;ε_x;-0.02;0.00;0.09;-0.4;0.7;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;γ_xy;-0.02;0.00;0.09;-0.4;0.7;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;γ_xy;-0.02;0.00;0.09;-0.4;1.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;γ_xz;-0.02;0.00;0.09;-0.4;0.7;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;γ_xz;-0.02;0.00;0.09;-0.4;1.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;κ_x;-0.02;0.00;0.09;-0.4;1.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;κ_x;-0.02;0.00;0.09;-0.4;0.7;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;86;1.575;κ_y;-0.02;0.00;0.09;-0.4;1.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;κ_y;-0.02;0.00;0.09;-0.4;0.7;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;20;0.000;κ_z;-0.02;0.00;0.09;-0.4;0.7;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;;1.181;κ_z;-0.02;0.00;0.09;-0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-0.02;0.00;0.09;-0.4;1.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
18;;;;-0.02;0.00;0.09;-0.4;0.7;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
19;21;0.000;;-0.02;0.00;0.01;0.4;1.6;0.1;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;;-0.02;0.00;0.01;0.4;1.6;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;21;0.000;ε_x;-0.02;0.00;0.01;0.4;1.6;0.1;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;ε_x;-0.02;0.00;0.01;0.4;1.6;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;γ_xy;-0.02;0.00;0.01;0.4;1.6;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;γ_xy;-0.02;0.00;0.01;0.4;1.6;0.1;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;γ_xz;-0.02;0.00;0.01;0.4;1.6;0.1;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;γ_xz;-0.02;0.00;0.01;0.4;1.6;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;κ_x;-0.02;0.00;0.01;0.4;1.6;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;κ_x;-0.02;0.00;0.01;0.4;1.6;0.1;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;κ_y;-0.02;0.00;0.01;0.4;1.6;0.0;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;κ_y;-0.02;0.00;0.01;0.4;1.6;0.1;Beam | 1 - IPE 500 | L : 0.150 m
19;21;0.000;κ_z;-0.02;0.00;0.01;0.4;1.6;0.1;Beam | 1 - IPE 500 | L : 0.150 m
19;100;0.150;κ_z;-0.02;0.00;0.01;0.4;1.6;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-0.02;0.00;0.01;0.4;1.6;0.1;Beam | 1 - IPE 500 | L : 0.150 m
19;;;;-0.02;0.00;0.01;0.4;1.6;0.0;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
20;22;0.000;;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
Extremes;22;0.000;ε_x;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;ε_x;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;γ_xy;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;γ_xy;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;γ_xz;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;γ_xz;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;κ_x;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;κ_x;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;κ_y;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;κ_y;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;22;0.000;κ_z;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;97;0.075;κ_z;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
Total;;;;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
20;;;;-0.03;0.00;-0.10;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 0.075 m
;;;;;;;;;;
21;24;0.000;;-0.05;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;;-0.05;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;;1.500;;-0.05;0.00;0.17;0.5;1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;;1.500;;-0.05;0.00;0.17;0.5;1.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;;-0.04;0.00;0.16;1.2;2.6;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;;-0.04;0.00;0.16;1.2;2.6;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;23;4.000;ε_x;-0.04;0.00;0.16;1.2;2.6;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;ε_x;-0.05;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;γ_xy;-0.04;0.00;0.16;1.2;2.6;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;γ_xy;-0.05;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;γ_xz;-0.05;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;γ_xz;-0.04;0.00;0.16;1.2;2.6;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;κ_x;-0.04;0.00;0.16;1.2;2.6;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;κ_x;-0.05;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;23;4.000;κ_y;-0.04;0.00;0.16;1.2;2.6;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;κ_y;-0.05;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;;3.000;κ_z;-0.04;0.00;0.16;0.9;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;24;0.000;κ_z;-0.05;0.00;0.18;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-0.04;0.00;0.18;1.2;2.6;0.0;Beam | 1 - IPE 500 | L : 4.000 m
21;;;;-0.05;0.00;0.16;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
22;25;0.000;;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;;1.500;;-0.04;0.00;-0.16;-0.4;-0.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;;1.500;;-0.04;0.00;-0.16;-0.4;-0.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;;-0.04;0.00;-0.16;-1.2;-2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;;-0.04;0.00;-0.16;-1.2;-2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;26;4.000;ε_x;-0.04;0.00;-0.16;-1.2;-2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;ε_x;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;γ_xy;-0.04;0.00;-0.16;-1.2;-2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;γ_xy;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;;3.333;γ_xz;-0.04;0.00;-0.16;-1.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;γ_xz;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;κ_x;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;κ_x;-0.04;0.00;-0.16;-1.2;-2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;κ_y;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;26;4.000;κ_y;-0.04;0.00;-0.16;-1.2;-2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;;3.000;κ_z;-0.04;0.00;-0.16;-0.9;-1.8;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;25;0.000;κ_z;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-0.04;0.00;-0.16;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
22;;;;-0.04;0.00;-0.16;-1.2;-2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
23;26;0.000;;-0.03;0.00;0.20;0.6;-2.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;;-0.03;0.00;0.20;1.4;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;55;1.650;ε_x;-0.03;0.00;0.20;1.4;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;ε_x;-0.03;0.00;0.20;0.6;-2.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;γ_xy;-0.03;0.00;0.20;1.4;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;γ_xy;-0.03;0.00;0.20;0.6;-2.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;γ_xz;-0.03;0.00;0.20;0.6;-2.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;γ_xz;-0.03;0.00;0.20;1.4;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;κ_x;-0.03;0.00;0.20;1.4;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;κ_x;-0.03;0.00;0.20;0.6;-2.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;55;1.650;κ_y;-0.03;0.00;0.20;1.4;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;κ_y;-0.03;0.00;0.20;0.6;-2.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
23;;1.031;κ_z;-0.03;0.00;0.20;1.1;-1.7;0.1;Beam | 1 - IPE 500 | L : 1.650 m
23;26;0.000;κ_z;-0.03;0.00;0.20;0.6;-2.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.03;0.00;0.20;1.4;-1.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
23;;;;-0.03;0.00;0.20;0.6;-2.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
24;27;0.000;;-0.03;0.00;0.09;-0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;;-0.03;0.00;0.08;-0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;59;1.575;ε_x;-0.03;0.00;0.08;-0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;ε_x;-0.03;0.00;0.09;-0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;γ_xy;-0.03;0.00;0.09;-0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;γ_xy;-0.03;0.00;0.08;-0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;γ_xz;-0.03;0.00;0.09;-0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;γ_xz;-0.03;0.00;0.08;-0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;κ_x;-0.03;0.00;0.08;-0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;κ_x;-0.03;0.00;0.09;-0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;59;1.575;κ_y;-0.03;0.00;0.08;-0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;κ_y;-0.03;0.00;0.09;-0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;27;0.000;κ_z;-0.03;0.00;0.09;-0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;;1.181;κ_z;-0.03;0.00;0.08;-0.4;1.0;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-0.03;0.00;0.09;-0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
24;;;;-0.03;0.00;0.08;-0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
25;28;0.000;;-0.02;0.00;0.01;0.3;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
25;76;0.150;;-0.02;0.00;0.01;0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;28;0.000;ε_x;-0.02;0.00;0.01;0.3;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
25;76;0.150;ε_x;-0.02;0.00;0.01;0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;76;0.150;γ_xy;-0.02;0.00;0.01;0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;28;0.000;γ_xy;-0.02;0.00;0.01;0.3;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
25;28;0.000;γ_xz;-0.02;0.00;0.01;0.3;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
25;76;0.150;γ_xz;-0.02;0.00;0.01;0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;76;0.150;κ_x;-0.02;0.00;0.01;0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;28;0.000;κ_x;-0.02;0.00;0.01;0.3;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
25;76;0.150;κ_y;-0.02;0.00;0.01;0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
25;28;0.000;κ_y;-0.02;0.00;0.01;0.3;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
25;28;0.000;κ_z;-0.02;0.00;0.01;0.3;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
